Molecule Name,Structure,CDD Number,SMILES,Canonical PostEra ID,ProteaseAssay_Fluorescence_Dose-Response_Weizmann: IC50 (µM),ProteaseAssay_Fluorescence_Dose-Response_Weizmann: IC50 CI (Lower) (µM),ProteaseAssay_Fluorescence_Dose-Response_Weizmann: IC50 CI (Upper) (µM),ProteaseAssay_Fluorescence_Dose-Response_Weizmann: Concentration (µM),ProteaseAssay_Fluorescence_Dose-Response_Weizmann: Inhibition (%)
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,2.48799991607666,2.73
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,0.194000005722046,2.26
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,1.55200004577637,-5.81
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,0.100000001490116,-1.27
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,0.776000022888184,0.891
CVD-0018183, ,,CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,> 99.5,,,0.0500000007450581,0.478
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,99.5,-0.0219
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,7.46299982070923,-1.83
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,49.75,0.582
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,2.48799991607666,-0.968
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,24.8799991607666,0.0525
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,1.55200004577637,2.78
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,12.4399995803833,2.75
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,0.776000022888184,6.63
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,7.46299982070923,-4.32
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,0.388000011444092,-4.34
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,2.48799991607666,-2.84
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,0.194000005722046,0.902
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,1.55200004577637,-5.91
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,0.100000001490116,-2.89
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,0.776000022888184,0.00438
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,0.0500000007450581,-4.76
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,0.388000011444092,-3.25
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,0.194000005722046,-5.12
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,0.100000001490116,-6.48
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,0.0500000007450581,-3.1
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,99.5,-0.166
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,49.75,2.71
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,24.8799991607666,-1.2
CVD-0018182, ,,Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,> 99.5,,,12.4399995803833,6.91
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,99.5,-1.3
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,7.46299982070923,-0.432
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,49.75,27.1
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,2.48799991607666,3.31
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,24.8799991607666,4.01
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,1.55200004577637,1.95
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,12.4399995803833,3.8
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,0.776000022888184,0.0657
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,7.46299982070923,-0.0657
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,0.388000011444092,-0.508
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,2.48799991607666,2.02
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,0.194000005722046,0.598
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,1.55200004577637,-3.55
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,0.100000001490116,-0.0899
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,0.776000022888184,0.242
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,0.0500000007450581,-3.71
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,0.388000011444092,-1.94
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,0.194000005722046,-1.39
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,0.100000001490116,-2.65
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,0.0500000007450581,-0.463
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,99.5,3.81
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,49.75,6.94
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,24.8799991607666,0.00691
CVD-0018181, ,,Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc12,WIL-UNI-d4749f31-39,> 99.5,,,12.4399995803833,3.77
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,0.388000011444092,-4.07
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,0.194000005722046,-0.407
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,0.100000001490116,2.67
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,0.0500000007450581,5.18
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,99.5,1.47
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,49.75,-10.2
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,24.8799991607666,1.33
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,12.4399995803833,2.66
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,99.5,4.48
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,7.46299982070923,0.441
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,49.75,2.66
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,2.48799991607666,1.05
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,24.8799991607666,-2.32
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,1.55200004577637,-2.31
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,12.4399995803833,-1.12
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,0.776000022888184,-0.227
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,7.46299982070923,2.59
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,0.388000011444092,2.25
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,2.48799991607666,0.76
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,0.194000005722046,2.8
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,1.55200004577637,-0.295
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,0.100000001490116,-0.858
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,0.776000022888184,3.05
CVD-0018180, ,,O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,> 99.5,,,0.0500000007450581,1.1
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,0.388000011444092,-0.743
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,0.194000005722046,-0.933
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,0.100000001490116,-1.5
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,0.0500000007450581,-1.32
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,99.5,81.8
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,49.75,67.3
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,24.8799991607666,47.4
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,12.4399995803833,30.7
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,99.5,82
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,7.46299982070923,20.7
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,49.75,68.8
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,2.48799991607666,7.57
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,24.8799991607666,48.6
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,1.55200004577637,1.49
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,12.4399995803833,30.1
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,0.776000022888184,-3.08
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,7.46299982070923,22.5
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,0.388000011444092,3.85
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,2.48799991607666,6.74
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,0.194000005722046,4.73
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,1.55200004577637,3.59
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,0.100000001490116,3.42
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,0.776000022888184,3.07
CVD-0018179, ,,Oc1cc(C(=O)NNc2nc3ccccc3[nH]2)c2ccccc2n1,WIL-UNI-d4749f31-37,25.8,24.3,27.4,0.0500000007450581,0.764
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,0.388000011444092,-3.39
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,0.194000005722046,-1.05
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,0.100000001490116,-2.82
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,0.0500000007450581,-4.48
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,99.5,9.34
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,49.75,5.97
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,24.8799991607666,-2.82
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,12.4399995803833,0.204
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,99.5,12.5
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,7.46299982070923,-0.197
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,49.75,7.97
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,2.48799991607666,1.26
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,24.8799991607666,-0.989
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,1.55200004577637,-2.97
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,12.4399995803833,0.698
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,0.776000022888184,-1.44
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,7.46299982070923,1.21
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,0.388000011444092,1.92
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,2.48799991607666,4.44
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,0.194000005722046,3.39
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,1.55200004577637,-3.88
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,0.100000001490116,-4.91
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,0.776000022888184,1.12
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,> 99.5,,,0.0500000007450581,-0.18
CVD-0018178, ,,Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,,,,,
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,0.388000011444092,-3.14
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,0.194000005722046,2.21
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,0.100000001490116,1.22
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,0.0500000007450581,5.11
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,99.5,-1.96
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,49.75,0.014
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,24.8799991607666,-0.238
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,12.4399995803833,0.238
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,99.5,-1.54
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,7.46299982070923,-1.2
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,49.75,2.2
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,2.48799991607666,3.49
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,24.8799991607666,-2.06
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,1.55200004577637,-2.2
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,12.4399995803833,0.7
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,0.776000022888184,-0.49
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,7.46299982070923,1.73
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,0.388000011444092,2.91
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,2.48799991607666,1.78
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,0.194000005722046,2.13
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,1.55200004577637,-1.08
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,0.100000001490116,-0.021
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,0.776000022888184,1.56
CVD-0018177, ,,CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,> 99.5,,,0.0500000007450581,1.61
CVD-0018176, ,,CN(Cc1nc2ccccc2s1)C(=O)c1ccc2n(C)nnc2c1,WIL-UNI-d4749f31-34,> 99.5,,,0.388000011444092,-0.295
CVD-0018176, ,,CN(Cc1nc2ccccc2s1)C(=O)c1ccc2n(C)nnc2c1,WIL-UNI-d4749f31-34,> 99.5,,,0.194000005722046,-2.88
CVD-0018176, ,,CN(Cc1nc2ccccc2s1)C(=O)c1ccc2n(C)nnc2c1,WIL-UNI-d4749f31-34,> 99.5,,,0.100000001490116,-0.0769
CVD-0018176, ,,CN(Cc1nc2ccccc2s1)C(=O)c1ccc2n(C)nnc2c1,WIL-UNI-d4749f31-34,> 99.5,,,0.0500000007450581,6.31
CVD-0018176, ,,CN(Cc1nc2ccccc2s1)C(=O)c1ccc2n(C)nnc2c1,WIL-UNI-d4749f31-34,> 99.5,,,99.5,-1.98
CVD-0018176, ,,CN(Cc1nc2ccccc2s1)C(=O)c1ccc2n(C)nnc2c1,WIL-UNI-d4749f31-34,> 99.5,,,49.75,-1.51
CVD-0018176, ,,CN(Cc1nc2ccccc2s1)C(=O)c1ccc2n(C)nnc2c1,WIL-UNI-d4749f31-34,> 99.5,,,24.8799991607666,-3.07
CVD-0018176, ,,CN(Cc1nc2ccccc2s1)C(=O)c1ccc2n(C)nnc2c1,WIL-UNI-d4749f31-34,> 99.5,,,12.4399995803833,-2.07
